ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
642838465,20190415,,,,,1237670960559950278,,241834558877139456,,,STAR,gaia2,52.3373768731036,44.9806200684368,gaia2,16.1018,3.93788,-6.98117,2.17914,gaia2,-2.57394,1.5604,gaia2,150.052094056925,-9.41560369834582,61.4672029695993,25.2014866449777,nan,nan,21.4837,0.2484,30.0,50.0,23.2006,0.198322,21.2532,0.0569871,19.9569,0.0289348,19.2918,0.0566836,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.7603,0.013239,19.84,0.0958,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,2024.79,1189.47,0.173019,0.01384155,,nan,,,nan,0.0158824,0.0118007,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,915.06,1463.88,bj2018,nan,nan,,21.3913,0.342563,19.3923,0.064138,0,,gaia2,,,66.0761037011331,33.7836660876966,52.3374748834173,44.9805900106632,1.28859162208185,0.687501298966742,1,0,47893510
642848463,20190415,,,,,1237670960560081028,,241928807636992384,,,STAR,gaia2,52.5691213254297,45.1338678514757,gaia2,-1.75796,1.3404,0.256663,0.720313,gaia2,0.0146802,0.689471,gaia2,150.098580028037,-9.19610551646768,61.6869972911334,25.305250857339,nan,nan,20.4352,0.0785,23.0238,0.452114,21.0695,0.0355783,19.7974,0.0196591,19.2729,0.0178293,18.8573,0.0403923,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.8692,0.005285,18.9998,0.009,rered,gaia2,4372.0,192.0,4.90799,nan,nan,nan,0.480059,nan,0.68,nan,6.14648,nan,DWARF,0.0758584142,nan,1954.45,1135.29,0.221723,0.00855054,,nan,,,nan,0.0119097,0.00519138,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,838.95,1431.62,bj2018,nan,nan,dered,20.7607,0.093113,19.001,0.044138,1,,gaia2,,,22.5045602045037,11.1686739994043,52.5691105961575,45.133868956553,0.501304272216568,0.292181258669573,1,0,47895746
347566201,20190415,,,,03304748+4504429,,J033047.45+450442.9,241741345202371200,54769378,,STAR,gaia2,52.6980751666454,45.0785588453102,gaia2,-1.77393,0.122795,0.446295,0.10339,gaia2,0.495692,0.0643226,gaia2,150.206213424037,-9.18879069168697,61.7676612180525,25.2276523033259,17.102,0.057,16.303,0.077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,14.864,0.045,14.508,0.055,14.65,0.078,AAA-222-111-000-0-0,nan,14.215,0.03,14.146,0.041,12.326,nan,8.781,nan,16.6644,0.000668,16.076,0.0102,rered,gaia2,5618.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1893.85,242.255,0.201177,0.00995672,,nan,SPLIT,,nan,0.0123186,0.00759484,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,213.0,271.51,bj2018,nan,nan,dered,17.0782,0.021935,15.9436,0.014105,1,,apassdr9,apassdr9,,2.06135537167013,1.6029702157187,52.6980643503893,45.0785607668586,0.0508839353896505,0.0369193100730571,1,0,47515060
642817633,20190415,,,,,,,241642625377857152,,,STAR,gaia2,52.4338537832357,44.8015150481759,gaia2,4.81695,2.39296,-0.283019,1.34176,gaia2,-0.739381,0.960145,gaia2,150.21309360032,-9.52298585885757,61.4868894358433,25.0106139128139,nan,nan,20.6037,0.0565,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.5036,0.007595,20.1493,0.027,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,2034.71,1160.58,0.201721,0.01432595,,nan,,,nan,0.0127477,0.0159042,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,884.32,1436.84,bj2018,nan,nan,,20.0047,0.116215,19.3339,0.067861,0,,gaia2,,,40.1276251586422,20.8039608063017,52.4338830124437,44.8015138296256,0.84992575093178,0.527190508011789,1,1,47888381
347566254,20190415,,,,03302808+4506386,1237670960560079958,J033028.05+450638.4,241929941508350336,,,STAR,tmgaia2,52.616943385331,45.1107157636924,tmgaia2,-2.42792,0.339124,0.999461,0.283118,gaia2,0.471143,0.185065,gaia2,150.140031422603,-9.19557999731756,61.7161163192255,25.2739229949284,19.957,0.119,19.0931,0.05,22.5155,0.279883,19.8914,0.0156253,18.5191,0.00874013,17.9735,0.00799122,17.6536,0.0166123,16.409,0.101,15.704,0.125,15.219,0.115,ABB-222-111-000-0-0,nan,15.506,0.039,16.954,0.378,12.556,nan,8.632,nan,18.5245,0.0017,17.6533,0.0072,rered,gaia2,4365.0,130.0,4.39351,nan,nan,nan,0.868024,nan,0.68,nan,1.03971,nan,DWARF,0.2464311,nan,1894.51,705.155,0.221417,0.006604935,,nan,,,nan,0.00870166,0.00450821,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,507.66,902.65,bj2018,nan,nan,dered,19.3761,0.030171,17.6121,0.011121,1,,gaia2,bpbj,,5.69372447342195,4.38961921317746,52.6169285731365,45.1107200669283,0.148262628863703,0.10642097751719,1,0,47515113
642817533,20190415,,,,,1237670458050085905,,241641766381194112,,,STAR,gaia2,52.576313727432,44.8718545757695,gaia2,-1.01054,0.701215,0.41452,0.430618,gaia2,0.372299,0.347807,gaia2,150.255783794992,-9.40731503398906,61.6150721709999,25.0514006184343,nan,nan,19.4025,0.0488,21.0847,0.0980854,19.7538,0.0153678,19.0864,0.0126875,18.82,0.0130791,18.6985,0.0389242,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.165,0.002679,18.591,0.0144,rered,gaia2,5526.0,173.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,1932.74,981.215,0.156276,0.0152738551,,nan,,,nan,0.0211469,0.00940081,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,693.83,1268.6,bj2018,nan,nan,dered,19.6024,0.039739,18.4953,0.01498,1,,gaia2,,,11.7620129961627,6.67669055142131,52.5763075879949,44.8718563605086,0.269970406203094,0.16790441387152,1,0,47888281
642817847,20190415,,,,,1237670960559949618,,241644412086067072,,,STAR,gaia2,52.4514708791845,44.8449927866994,gaia2,-1.45617,2.13694,-1.9433,1.21936,gaia2,-0.253334,0.867614,gaia2,150.198112331081,-9.48022922607683,61.5130175815915,25.0491622718643,nan,nan,21.1136,0.1499,23.316,0.620686,22.8335,0.145139,20.8171,0.0405438,19.5969,0.0220272,18.8662,0.0404943,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3749,0.006137,19.4472,0.0539,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1936.09,1133.68,0.176319,0.01244675,,nan,,,nan,0.0116586,0.0132349,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,851.16,1416.19,bj2018,nan,nan,,21.1722,0.197696,19.1514,0.040238,0,,gaia2,,,35.839309150897,18.9051543420947,52.4514620364921,44.8449844197136,0.72812488570924,0.437991657478268,1,0,47888595
642827850,20190415,,,,,1237670458050085707,,241736049506179968,,,STAR,gaia2,52.7150218744953,44.946399228299,gaia2,0.749008,0.510864,-0.518749,0.368995,gaia2,0.381653,0.251776,gaia2,150.293479100634,-9.28973975673068,61.7415388202311,25.0970740516546,nan,nan,19.3741,0.058,21.8461,0.186652,19.8958,0.017078,18.8772,0.0112247,18.5033,0.0108669,18.3177,0.0293342,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.9521,0.002835,18.1907,0.0087,rered,gaia2,4716.0,174.0,4.75874,nan,nan,nan,0.598679,nan,0.75,nan,3.49526,nan,DWARF,0.159726873,nan,2037.76,910.185,0.201022,0.009699455,,nan,,,nan,0.0123565,0.00704241,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,648.8,1171.57,bj2018,nan,nan,dered,19.6497,0.065023,18.1413,0.016175,1,,gaia2,,,8.57168886644733,5.72118478268124,52.7150264309258,44.9463969947964,0.208448730567967,0.141991492974391,1,0,47890676
642848441,20190415,,,,,1237670960560015498,,241928567118809600,,,STAR,gaia2,52.5378817217169,45.0785536012614,gaia2,-1.69113,1.26749,0.0892653,0.991332,gaia2,0.0134478,0.80457,gaia2,150.112589456553,-9.25402436862976,61.6471390916803,25.2578494883787,nan,nan,20.6845,0.0798,24.8647,2.25682,21.4289,0.0449102,20.2313,0.0260967,19.8026,0.0257362,19.4482,0.0631011,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3271,0.006058,19.6403,0.0268,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1873.34,1136.91,0.205787,0.0133107,,nan,,,nan,0.0160825,0.0105389,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,837.8,1436.01,bj2018,nan,nan,,20.7895,0.120145,19.4084,0.059371,0,,gaia2,,,21.2810539684152,15.3704374405116,52.5378714103216,45.0785539855986,0.655314797182995,0.383757886388809,1,0,47895724
642848484,20190415,,,,,1237670960560015369,,241928910718444672,,,STAR,gaia2,52.4476887077866,45.0712058895403,gaia2,3.07756,1.58688,-6.3084,1.47252,gaia2,0.013888,0.817372,gaia2,150.064081187308,-9.29667204436589,61.5771072569429,25.2678273076142,nan,nan,21.1575,0.1536,30.0,50.0,22.3227,0.0916198,20.5302,0.0321346,19.6815,0.0234436,19.2174,0.0524515,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3846,0.006966,19.4046,0.0099,rered,gaia2,3967.0,192.0,4.89719,nan,nan,nan,0.464126,nan,0.62,nan,6.20132,nan,DWARF,0.0480634943,nan,1863.5,1135.4,0.174813,0.0148607,,nan,,,nan,0.01426,0.0154614,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,836.51,1434.28,bj2018,nan,nan,dered,21.3407,0.19577,19.2721,0.051375,1,,gaia2,,,26.6382768427656,22.8284083180498,52.447707470305,45.0711787283749,0.645837554237659,0.445546240028956,1,0,47895767
347565789,20190415,,,,03302529+4448467,1237670458050020094,,241640636809230720,,,STAR,tmgaia2,52.605266165038,44.8129231510811,tmgaia2,-1.06394,0.387874,-1.55724,0.238865,gaia2,0.44311,0.167107,gaia2,150.307233191754,-9.44362330425525,61.6195632939279,24.9891288098322,18.785,0.111,18.5344,0.0476,21.3667,0.126035,19.0658,0.0102578,18.1433,0.0074689,17.7786,0.00735061,17.5928,0.0173155,16.255,0.09,15.935,0.155,15.921,0.206,ABD-222-121-ccc-0-0,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.1976,0.001467,17.5135,0.0104,rered,gaia2,5030.0,136.0,4.69278,nan,nan,nan,0.683568,nan,0.84,nan,2.62987,nan,DWARF,0.269482434,nan,1985.56,685.935,0.185482,0.013993,,nan,,,nan,0.0148652,0.0131208,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504.7,867.17,bj2018,nan,nan,dered,18.7828,0.024211,17.4449,0.011007,1,,gaia2,bpbj,,6.5043593291269,3.70346226172081,52.605259707783,44.8129164462979,0.132667700800872,0.0883822829189741,1,0,47514648
347566223,20190415,,,,03303065+4505332,1237670960560079091,,241742272915313024,,,STAR,tmgaia2,52.6277158358809,45.0925862421417,tmgaia2,0.797932,0.174148,-1.2026,0.142814,gaia2,0.451829,0.0996887,gaia2,150.156915437943,-9.20600663356625,61.7188661121681,25.2544213932503,18.012,0.09,17.5502,0.046,19.3757,0.0281854,17.9393,0.00590735,17.2829,0.00512,17.0121,0.00532354,16.866,0.0105097,15.909,0.064,15.602,0.109,15.543,0.152,ABC-222-111-ccc-0-0,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.3195,0.000809,16.7534,0.0085,rered,gaia2,5751.0,125.0,4.66839,nan,nan,nan,0.778495,nan,1.03,nan,2.18308,nan,DWARF,0.5972823,nan,2028.72,441.71,0.199573,0.00917639,,nan,,,nan,0.00930005,0.00905273,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,357.18,526.24,bj2018,nan,nan,dered,17.7831,0.007435,16.6936,0.004353,1,,gaia2,bpbj,,2.92370068982088,2.21426945034158,52.6277207023392,45.0925810642806,0.0774678312363598,0.0537491955939444,1,0,47515082
353883140,20190415,,,,03294855+4455464,1237670960559949426,J032948.51+445547.1,241645683392559360,,,STAR,tmgaia2,52.4522913130758,44.9296163550138,tmgaia2,1.232,0.236557,-3.35108,0.172055,gaia2,0.466021,0.111977,gaia2,150.149266723437,-9.41066020291408,61.5386474007424,25.1305423252481,18.966,0.095,18.0628,0.0463,20.9172,0.0821859,18.6055,0.00778973,17.6533,0.00591655,17.2978,0.00591053,17.0775,0.0118413,15.964,0.071,15.524,0.114,15.459,0.16,ABC-222-111-000-0-0,nan,15.276,0.04,15.288,0.096,12.031,nan,8.929,nan,17.7108,0.001022,17.0142,0.0082,rered,gaia2,4874.0,125.0,4.4413,nan,nan,nan,0.885522,nan,0.79,nan,1.1377,nan,DWARF,0.398690283,nan,1967.07,472.235,0.155989,0.009486165,,nan,,,nan,0.00772313,0.0112492,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,374.3,570.17,bj2018,nan,nan,dered,18.3407,0.010157,16.9709,0.00745,1,,gaia2,bpbj,,3.96880039793721,2.66766384761219,52.4522988054949,44.9296019267528,0.0922833452424476,0.0657886548033159,1,0,47536616
353883498,20190415,,,,03295545+4509157,1237670960560079841,J032955.45+450915.8,241932694585173120,,,STAR,tmgaia2,52.4810599157032,45.1543903511057,tmgaia2,0.0404769,0.18419,1.08825,0.146372,gaia2,0.464569,0.100862,gaia2,150.035157120672,-9.21506737187126,61.6268698789209,25.3416540146928,17.715,0.087,17.4145,0.0462,19.3531,0.0277666,17.8039,0.00563091,17.0643,0.00478562,16.7591,0.00491722,16.5577,0.00899444,15.595,0.059,15.184,0.092,15.068,0.129,AAB-222-111-000-0-0,nan,14.998,0.037,14.989,0.07,11.882,nan,8.533,nan,17.1383,0.001059,16.5172,0.0108,rered,gaia2,5413.0,127.0,4.45915,nan,nan,nan,0.946283,nan,0.94,nan,1.10934,nan,DWARF,0.6926098,nan,1982.23,428.055,0.198438,0.01426285,,nan,,,nan,0.0137576,0.0147681,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,346.49,509.62,bj2018,nan,nan,dered,17.6359,0.011581,16.4337,0.004528,1,,gaia2,bpbj,,3.09286924975114,2.26944880120417,52.4810601628329,45.1543950366266,0.0774645150573668,0.0556659548653049,1,0,47536973
642827755,20190415,,,,,1237670458050087054,,241735053072448384,,,STAR,gaia2,52.692571901649,44.891429454622,gaia2,5.47259,2.50156,3.11721,1.41085,gaia2,-0.299413,1.01317,gaia2,150.31251978547,-9.34378921817102,61.7084715559239,25.0483164294146,nan,nan,20.9944,0.1064,26.494,11.9352,21.6671,0.06398,20.4966,0.0360795,19.9641,0.030152,19.5133,0.0768483,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.5367,0.009042,19.7717,0.0426,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1876.05,1142.44,0.218033,0.01234075,,nan,,,nan,0.0144624,0.0102191,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,856.26,1428.63,bj2018,nan,nan,,21.0171,0.163117,19.4428,0.057964,0,,gaia2,,,41.9635617878419,21.8740113016773,52.6926051611492,44.8914428759478,0.942807491421115,0.505264876358283,1,0,47890581
456201358,20190415,,,,03290065+4503439,1237670458586955892,J032900.66+450344.0,241837277592131456,,,STAR,tmgaia2,52.2527751708743,45.0622078150596,tmgaia2,0.443922,0.177952,-2.52669,0.131651,gaia2,0.46671,0.0854798,gaia2,149.955030738214,-9.38300617378792,61.4277860575709,25.296152376909,18.302,0.083,17.3319,0.046,19.5577,0.0359996,17.7532,0.00532818,17.0083,0.00477905,16.7153,0.00491285,16.5458,0.00973751,15.676,0.053,15.28,0.09,14.958,0.102,AAA-222-111-000-0-0,nan,14.904,0.034,15.1,0.073,12.354,nan,8.62,nan,17.0602,0.000834,16.4453,0.0089,rered,gaia2,5331.0,124.0,4.42058,nan,nan,nan,0.978673,nan,0.92,nan,0.981465,nan,DWARF,0.696955264,nan,1984.72,360.755,0.167175,0.010363345,,nan,,,nan,0.00673679,0.0139899,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,301.25,420.26,bj2018,nan,nan,dered,17.58,0.005552,16.3884,0.0053,1,,gaia2,bpbj,,2.98699860706309,2.04120025617265,52.2527778768439,45.0621969362554,0.0696300126122106,0.0498888475417915,1,0,47705553
347566164,20190415,,,676-020323,03305317+4503162,1237670458050150997,J033053.18+450316.1,241741070324474752,53467057,,STAR,tmgaia2,52.7215748202839,45.0544977066408,tmgaia2,1.03859,0.0625934,-2.12021,0.0535743,gaia2,0.469618,0.0341421,gaia2,150.234018553953,-9.19884181422309,61.7782595434043,25.2000393801928,15.837,0.052,15.21,0.103,16.876,0.00787985,15.477,0.00322242,14.9827,0.00341712,14.8075,0.00364217,14.7151,0.00449688,13.854,0.026,13.576,0.04,13.473,0.034,AAA-222-111-000-0-0,nan,13.496,0.026,13.511,0.032,12.231,nan,8.907,nan,15.0298,0.000315,14.5576,0.0087,rered,spect,6774.11,86.34,4.22795,nan,-0.208,0.083,1.5337,nan,1.45,nan,0.401925,nan,DWARF,4.46257544,nan,2000.28,139.5,0.180261,nan,,nan,,,nan,nan,nan,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,bj2018,nan,nan,spect,15.3962,0.00165,14.4914,0.002067,1,,ucac4,apassdr9,,1.05067914730498,0.830619078749556,52.7215811502562,45.054488577959,0.0266371410514558,0.0190040432550054,1,0,47515023
353882980,20190415,,,,03295522+4448583,1237670458050020736,J032955.22+444858.3,241644102844565632,,,STAR,tmgaia2,52.4800931263744,44.816213383249,tmgaia2,0.136366,0.361703,-4.046,0.215173,gaia2,0.440593,0.167268,gaia2,150.231731191177,-9.49209363779787,61.5261090822594,25.0160021937556,20.069,0.179,18.6461,0.0491,22.1686,0.242219,19.4222,0.0124425,18.0466,0.0070885,17.4621,0.00636538,17.1033,0.0126998,15.801,0.068,15.148,0.086,14.914,0.107,AAA-222-111-000-0-0,nan,14.962,0.036,14.838,0.066,12.534,nan,8.896,nan,18.0307,0.001302,17.1365,0.0082,rered,gaia2,4165.0,129.0,4.0554,nan,nan,nan,1.25254,nan,0.65,nan,0.330779,nan,DWARF,0.425341964,nan,1991.93,689.375,0.176535,0.010725745,,nan,,,nan,0.00865639,0.0127951,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,507.27,871.48,bj2018,nan,nan,dered,18.9419,0.026547,17.1037,0.005806,1,,gaia2,bpbj,,6.06558570563382,3.33613728204284,52.4800939540529,44.8161959629712,0.124863789551493,0.0798519047606733,1,0,47536456
642817411,20190415,,,,,1237670458050021756,,241640636809231104,,,STAR,gaia2,52.6095127131796,44.8102473640426,gaia2,-0.0975461,1.54303,0.824852,0.813434,gaia2,0.0522318,0.709757,gaia2,150.311292617433,-9.44407101043688,61.6219800606295,24.9857469203053,nan,nan,20.4616,0.0639,23.4049,0.701215,21.0694,0.0394338,20.0961,0.0261381,19.7197,0.0250605,19.6898,0.0879748,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.1518,0.005773,19.4949,0.0145,rered,gaia2,5167.0,270.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,1903.86,1119.45,0.184713,0.0171104,,nan,,,nan,0.019653,0.0145678,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,824.4,1414.51,bj2018,nan,nan,dered,20.6262,0.085774,19.347,0.04758,1,,gaia2,,,25.8759296917911,12.6127264990782,52.6095121211812,44.8102509154887,0.55677533953451,0.336870386082582,1,0,47888159
642817886,20190415,,,,,1237670458050086950,,241644863058101760,,,STAR,gaia2,52.5617347496576,44.910550822631,gaia2,-0.349456,1.56832,-2.76139,1.10337,gaia2,-0.280066,0.75954,gaia2,150.224623164534,-9.38164476386552,61.6154862693758,25.091449784621,nan,nan,20.8811,0.1008,22.7784,0.412742,21.1974,0.0449825,20.2695,0.0303216,20.0466,0.0334553,19.8108,0.102763,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.4802,0.007985,19.7367,0.0176,rered,gaia2,4788.0,361.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,2038.58,1143.22,0.198602,0.01064597,,nan,,,nan,0.00845754,0.0128344,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,863.16,1423.28,bj2018,nan,nan,dered,21.1548,0.155929,19.6868,0.076102,1,,gaia2,,,26.3119590257325,17.1075632175851,52.5617326251429,44.9105389333129,0.665593629019695,0.426939396690954,1,0,47888634
642817897,20190415,,,,,1237670960559949793,,241644996197788416,,,STAR,gaia2,52.5167702626584,44.9079750386544,gaia2,7.62058,2.77337,-1.16307,1.34019,gaia2,-0.295004,0.984504,gaia2,150.1997409561,-9.40209230174812,61.5808403221337,25.097475057561,nan,nan,20.7649,0.0623,21.69,0.152855,21.2312,0.0387887,20.6861,0.0366737,20.4337,0.0427418,20.0165,0.10525,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.5924,0.00854,20.1092,0.0159,rered,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,1885.93,1139.52,0.185167,0.0194185,,nan,,,nan,0.0196932,0.0191438,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,854.43,1424.6,bj2018,nan,nan,,20.8729,0.099991,19.9467,0.076585,1,,gaia2,,,46.5240348333488,20.778770170079,52.5168165898323,44.9079700310012,0.95981855308636,0.491981511785212,1,1,47888645
642828120,20190415,,,,,1237670458050086998,,241738695210632192,,,STAR,gaia2,52.5783319493449,44.9235694822466,gaia2,-0.343103,0.93968,-3.23495,0.578957,gaia2,0.244824,0.46997,gaia2,150.226753584825,-9.3642321401958,61.6318312422651,25.1008582738304,nan,nan,20.2821,0.0632,23.6886,0.914927,20.8715,0.0340134,19.7282,0.0195881,19.2565,0.0177104,19.0481,0.0516815,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.7716,0.004368,18.9429,0.0096,rered,gaia2,4457.0,161.0,4.95059,nan,nan,nan,0.463754,nan,0.7,nan,7.01835,nan,DWARF,0.07646112,nan,1968.61,1073.81,0.19831,0.01062302,,nan,,,nan,0.00838844,0.0128576,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,776.12,1371.49,bj2018,nan,nan,dered,20.5718,0.068554,18.9045,0.027718,1,,gaia2,,,15.7651221311769,8.97702309397908,52.5783298629806,44.9235555539896,0.370474490676712,0.239282143319415,1,0,47890946
642817290,20190415,,,,,1237670458050019780,,241639636080622336,,,STAR,gaia2,52.4714968759311,44.7920311639855,gaia2,5.43466,1.97177,-1.30684,1.19209,gaia2,-0.0849519,0.81079,gaia2,150.24078126124,-9.51538117099385,61.5124904560798,24.9943307494013,nan,nan,20.8941,0.0851,27.1264,21.2751,21.9579,0.0805549,20.4881,0.0348475,19.6874,0.0241988,19.2249,0.0597668,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3311,0.006611,19.4973,0.0309,gbprp,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,1900.6,1117.02,0.20094,0.0148845,,nan,,,nan,0.0144779,0.0152911,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,832.61,1401.43,bj2018,nan,nan,,21.016,0.111634,19.2611,0.03164,0,,gaia2,,,33.0621222986027,18.481873799628,52.4715298479781,44.792025537318,0.633666402272321,0.406857664730725,1,0,47888038
642828495,20190415,,,,,1237670960560079149,,241742131178792064,,,STAR,gaia2,52.6630522585338,45.0856556400518,gaia2,-2.12114,0.414744,-0.503771,0.325584,gaia2,0.428512,0.221174,gaia2,150.181608642349,-9.19727393144666,61.7434039417034,25.2410850269678,nan,nan,18.9797,0.0474,20.8879,0.0770542,19.3825,0.0116627,18.7103,0.00978256,18.4269,0.0102598,18.2284,0.0245843,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.7309,0.001987,18.1421,0.0146,rered,gaia2,5606.0,151.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,1969.1,827.715,0.198978,0.01164955,,nan,,,nan,0.0109287,0.0123704,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,587.74,1067.69,bj2018,nan,nan,dered,19.2482,0.024814,18.1125,0.016184,1,,gaia2,,,6.96252823577896,5.04797430747723,52.6630393236133,45.0856534710385,0.17396010397954,0.11982287029705,1,0,47891321
642838353,20190415,,,,,1237670960559949452,,241833390646011776,,,STAR,gaia2,52.4154238742995,44.9503332882,gaia2,2.83725,1.38339,0.273723,1.03326,gaia2,0.196059,0.631152,gaia2,150.115550522102,-9.40870494040571,61.5170040249648,25.1574932612979,nan,nan,20.4894,0.0578,22.8216,0.441488,21.005,0.0366425,20.2721,0.0284444,19.971,0.0312336,19.8476,0.09253,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3023,0.005666,19.7965,0.0099,rered,gaia2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,DWARF,nan,nan,1870.04,1091.3,0.15503,0.01157915,,nan,,,nan,0.0103018,0.0128565,panstarrs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,794.06,1388.53,bj2018,nan,nan,,20.6226,0.088902,19.6528,0.048992,1,,gaia2,,,23.2115812771228,16.0199813002911,52.415441135288,44.9503344667309,0.542482135012902,0.377623729095596,1,1,47893398
